"","WR","type","base","year","value","impacts"
"1710","South Africa","bio_con","Biodiversity impacts (bird sp lost)","2007",-2.01507453237932,"Consumption impacts"
"1711","RoW Asia and Pacific","bio_con","Biodiversity impacts (bird sp lost)","2007",3.60532315439863,"Consumption impacts"
"1712","RoW America","bio_con","Biodiversity impacts (bird sp lost)","2007",-7.64152826136479,"Consumption impacts"
"1713","RoW Europe","bio_con","Biodiversity impacts (bird sp lost)","2007",65.6645466018202,"Consumption impacts"
"1714","RoW Africa","bio_con","Biodiversity impacts (bird sp lost)","2007",7.19774675071658,"Consumption impacts"
"1715","RoW Middle East","bio_con","Biodiversity impacts (bird sp lost)","2007",42.2493301074473,"Consumption impacts"
"1716","Austria","cseq_con","ES impacts (ton Cseq potential lost)","2007",7.87469936846993,"Consumption impacts"
"1717","Belgium","cseq_con","ES impacts (ton Cseq potential lost)","2007",1.40102591756639,"Consumption impacts"
"1718","Bulgaria","cseq_con","ES impacts (ton Cseq potential lost)","2007",-2.74554195029064,"Consumption impacts"
"1719","Cyprus","cseq_con","ES impacts (ton Cseq potential lost)","2007",-50.7116193437933,"Consumption impacts"
"1720","Czech Republic","cseq_con","ES impacts (ton Cseq potential lost)","2007",1.94651960132211,"Consumption impacts"
"1721","Germany","cseq_con","ES impacts (ton Cseq potential lost)","2007",-2.3732230526975,"Consumption impacts"
"1722","Denmark","cseq_con","ES impacts (ton Cseq potential lost)","2007",6.53368536814446,"Consumption impacts"
"1723","Estonia","cseq_con","ES impacts (ton Cseq potential lost)","2007",-5.71775332415452,"Consumption impacts"
"1724","Spain","cseq_con","ES impacts (ton Cseq potential lost)","2007",13.402961127981,"Consumption impacts"
"1725","Finland","cseq_con","ES impacts (ton Cseq potential lost)","2007",26.3208281179697,"Consumption impacts"
"1726","France","cseq_con","ES impacts (ton Cseq potential lost)","2007",0.407980292140633,"Consumption impacts"
"1727","Greece","cseq_con","ES impacts (ton Cseq potential lost)","2007",18.8506821866206,"Consumption impacts"
"1728","Croatia","cseq_con","ES impacts (ton Cseq potential lost)","2007",14.7361730196844,"Consumption impacts"
"1729","Hungary","cseq_con","ES impacts (ton Cseq potential lost)","2007",-5.92300267847826,"Consumption impacts"
"1730","Ireland","cseq_con","ES impacts (ton Cseq potential lost)","2007",56.3361462078469,"Consumption impacts"
"1731","Italy","cseq_con","ES impacts (ton Cseq potential lost)","2007",-0.115904835916244,"Consumption impacts"
"1732","Lithuania","cseq_con","ES impacts (ton Cseq potential lost)","2007",-24.3798165211039,"Consumption impacts"
"1733","Luxembourg","cseq_con","ES impacts (ton Cseq potential lost)","2007",-13.3679878272094,"Consumption impacts"
"1734","Latvia","cseq_con","ES impacts (ton Cseq potential lost)","2007",26.6531323747572,"Consumption impacts"
"1735","Malta","cseq_con","ES impacts (ton Cseq potential lost)","2007",-19.9598708674047,"Consumption impacts"
"1736","Netherlands","cseq_con","ES impacts (ton Cseq potential lost)","2007",-18.1983681923288,"Consumption impacts"
"1737","Poland","cseq_con","ES impacts (ton Cseq potential lost)","2007",-8.00949575749736,"Consumption impacts"
"1738","Portugal","cseq_con","ES impacts (ton Cseq potential lost)","2007",-13.8306319869266,"Consumption impacts"
"1739","Romania","cseq_con","ES impacts (ton Cseq potential lost)","2007",7.46515461961162,"Consumption impacts"
"1740","Sweden","cseq_con","ES impacts (ton Cseq potential lost)","2007",8.20865788801633,"Consumption impacts"
"1741","Slovenia","cseq_con","ES impacts (ton Cseq potential lost)","2007",8.07894874444956,"Consumption impacts"
"1742","Slovak Republic","cseq_con","ES impacts (ton Cseq potential lost)","2007",1.01203776676125,"Consumption impacts"
"1743","United Kingdom","cseq_con","ES impacts (ton Cseq potential lost)","2007",1.18380570296877,"Consumption impacts"
"1744","United States","cseq_con","ES impacts (ton Cseq potential lost)","2007",-9.23076923076923,"Consumption impacts"
"1745","Japan","cseq_con","ES impacts (ton Cseq potential lost)","2007",-21.6014205992243,"Consumption impacts"
"1746","China","cseq_con","ES impacts (ton Cseq potential lost)","2007",-0.540540540540541,"Consumption impacts"
"1747","Canada","cseq_con","ES impacts (ton Cseq potential lost)","2007",25.8644374118067,"Consumption impacts"
"1748","Korea, Rep.","cseq_con","ES impacts (ton Cseq potential lost)","2007",24.8608390253726,"Consumption impacts"
"1749","Brazil","cseq_con","ES impacts (ton Cseq potential lost)","2007",-3.6697247706422,"Consumption impacts"
"1750","India","cseq_con","ES impacts (ton Cseq potential lost)","2007",13.1944444444444,"Consumption impacts"
"1751","Mexico","cseq_con","ES impacts (ton Cseq potential lost)","2007",-3.98979508241135,"Consumption impacts"
"1752","Russian Federation","cseq_con","ES impacts (ton Cseq potential lost)","2007",4.05405405405405,"Consumption impacts"
"1753","Australia","cseq_con","ES impacts (ton Cseq potential lost)","2007",23.1646874864099,"Consumption impacts"
"1754","Switzerland","cseq_con","ES impacts (ton Cseq potential lost)","2007",-25.0821322724834,"Consumption impacts"
"1755","Turkey","cseq_con","ES impacts (ton Cseq potential lost)","2007",19.3399046163373,"Consumption impacts"
"1756","Taiwan","cseq_con","ES impacts (ton Cseq potential lost)","2007",-27.7668191723606,"Consumption impacts"
"1757","Norway","cseq_con","ES impacts (ton Cseq potential lost)","2007",11.9581320105612,"Consumption impacts"
"1758","Indonesia","cseq_con","ES impacts (ton Cseq potential lost)","2007",30.2763202109236,"Consumption impacts"
"1759","South Africa","cseq_con","ES impacts (ton Cseq potential lost)","2007",13.1072013539536,"Consumption impacts"
"1760","RoW Asia and Pacific","cseq_con","ES impacts (ton Cseq potential lost)","2007",6.18556701030928,"Consumption impacts"
"1761","RoW America","cseq_con","ES impacts (ton Cseq potential lost)","2007",-1.15606936416185,"Consumption impacts"
"1762","RoW Europe","cseq_con","ES impacts (ton Cseq potential lost)","2007",14.0072181594488,"Consumption impacts"
"1763","RoW Africa","cseq_con","ES impacts (ton Cseq potential lost)","2007",13.7096774193548,"Consumption impacts"
"1764","RoW Middle East","cseq_con","ES impacts (ton Cseq potential lost)","2007",42.2896485368159,"Consumption impacts"
"1765","Austria","bio_con","Biodiversity impacts (bird sp lost)","2008",0.183203832825331,"Consumption impacts"
"1766","Belgium","bio_con","Biodiversity impacts (bird sp lost)","2008",-1.46783177544195,"Consumption impacts"
"1767","Bulgaria","bio_con","Biodiversity impacts (bird sp lost)","2008",93.335041936466,"Consumption impacts"
"1768","Cyprus","bio_con","Biodiversity impacts (bird sp lost)","2008",12.4689456921005,"Consumption impacts"
"1769","Czech Republic","bio_con","Biodiversity impacts (bird sp lost)","2008",68.5660359362739,"Consumption impacts"
"1770","Germany","bio_con","Biodiversity impacts (bird sp lost)","2008",-7.1990998128384,"Consumption impacts"
"1771","Denmark","bio_con","Biodiversity impacts (bird sp lost)","2008",13.9406525463742,"Consumption impacts"
"1772","Estonia","bio_con","Biodiversity impacts (bird sp lost)","2008",124.441237735139,"Consumption impacts"
"1773","Spain","bio_con","Biodiversity impacts (bird sp lost)","2008",28.0950997347644,"Consumption impacts"
"1774","Finland","bio_con","Biodiversity impacts (bird sp lost)","2008",31.0799402037466,"Consumption impacts"
"1775","France","bio_con","Biodiversity impacts (bird sp lost)","2008",-4.00238962344938,"Consumption impacts"
"1776","Greece","bio_con","Biodiversity impacts (bird sp lost)","2008",-2.86902563233198,"Consumption impacts"
"1777","Croatia","bio_con","Biodiversity impacts (bird sp lost)","2008",60.5927009019418,"Consumption impacts"
"1778","Hungary","bio_con","Biodiversity impacts (bird sp lost)","2008",2.70434985077382,"Consumption impacts"
"1779","Ireland","bio_con","Biodiversity impacts (bird sp lost)","2008",20.8206491470014,"Consumption impacts"
"1780","Italy","bio_con","Biodiversity impacts (bird sp lost)","2008",10.218542571864,"Consumption impacts"
"1781","Lithuania","bio_con","Biodiversity impacts (bird sp lost)","2008",47.411468188174,"Consumption impacts"
"1782","Luxembourg","bio_con","Biodiversity impacts (bird sp lost)","2008",7.13447879963132,"Consumption impacts"
"1783","Latvia","bio_con","Biodiversity impacts (bird sp lost)","2008",92.4867562675922,"Consumption impacts"
"1784","Malta","bio_con","Biodiversity impacts (bird sp lost)","2008",-26.493015044448,"Consumption impacts"
"1785","Netherlands","bio_con","Biodiversity impacts (bird sp lost)","2008",-3.80706304783135,"Consumption impacts"
"1786","Poland","bio_con","Biodiversity impacts (bird sp lost)","2008",21.7251490522844,"Consumption impacts"
"1787","Portugal","bio_con","Biodiversity impacts (bird sp lost)","2008",21.2664601487661,"Consumption impacts"
"1788","Romania","bio_con","Biodiversity impacts (bird sp lost)","2008",83.1283145777762,"Consumption impacts"
"1789","Sweden","bio_con","Biodiversity impacts (bird sp lost)","2008",-4.81441665790397,"Consumption impacts"
"1790","Slovenia","bio_con","Biodiversity impacts (bird sp lost)","2008",49.103563536614,"Consumption impacts"
"1791","Slovak Republic","bio_con","Biodiversity impacts (bird sp lost)","2008",133.058937332516,"Consumption impacts"
"1792","United Kingdom","bio_con","Biodiversity impacts (bird sp lost)","2008",-18.5403736726532,"Consumption impacts"
"1793","United States","bio_con","Biodiversity impacts (bird sp lost)","2008",-14.5332382646038,"Consumption impacts"
"1794","Japan","bio_con","Biodiversity impacts (bird sp lost)","2008",-20.6817556630321,"Consumption impacts"
"1795","China","bio_con","Biodiversity impacts (bird sp lost)","2008",60.9842537210856,"Consumption impacts"
"1796","Canada","bio_con","Biodiversity impacts (bird sp lost)","2008",-3.39699372083133,"Consumption impacts"
"1797","Korea, Rep.","bio_con","Biodiversity impacts (bird sp lost)","2008",27.0756453273978,"Consumption impacts"
"1798","Brazil","bio_con","Biodiversity impacts (bird sp lost)","2008",-9.17497635481324,"Consumption impacts"
"1799","India","bio_con","Biodiversity impacts (bird sp lost)","2008",4.48629557683719,"Consumption impacts"
"1800","Mexico","bio_con","Biodiversity impacts (bird sp lost)","2008",-5.90718039133516,"Consumption impacts"
"1801","Russian Federation","bio_con","Biodiversity impacts (bird sp lost)","2008",203.128418368863,"Consumption impacts"
"1802","Australia","bio_con","Biodiversity impacts (bird sp lost)","2008",9.82111531882176,"Consumption impacts"
"1803","Switzerland","bio_con","Biodiversity impacts (bird sp lost)","2008",-15.4259896416051,"Consumption impacts"
"1804","Turkey","bio_con","Biodiversity impacts (bird sp lost)","2008",63.7818741800859,"Consumption impacts"
"1805","Taiwan","bio_con","Biodiversity impacts (bird sp lost)","2008",-27.6091016441389,"Consumption impacts"
"1806","Norway","bio_con","Biodiversity impacts (bird sp lost)","2008",12.5388183356799,"Consumption impacts"
"1807","Indonesia","bio_con","Biodiversity impacts (bird sp lost)","2008",21.4442589145422,"Consumption impacts"
"1808","South Africa","bio_con","Biodiversity impacts (bird sp lost)","2008",-10.8712356219722,"Consumption impacts"
"1809","RoW Asia and Pacific","bio_con","Biodiversity impacts (bird sp lost)","2008",6.64618591013561,"Consumption impacts"
"1810","RoW America","bio_con","Biodiversity impacts (bird sp lost)","2008",-4.98737945154935,"Consumption impacts"
"1811","RoW Europe","bio_con","Biodiversity impacts (bird sp lost)","2008",73.7909856538707,"Consumption impacts"
"1812","RoW Africa","bio_con","Biodiversity impacts (bird sp lost)","2008",6.76566601475647,"Consumption impacts"
"1813","RoW Middle East","bio_con","Biodiversity impacts (bird sp lost)","2008",70.1245787496925,"Consumption impacts"
"1814","Austria","cseq_con","ES impacts (ton Cseq potential lost)","2008",3.84035657949715,"Consumption impacts"
"1815","Belgium","cseq_con","ES impacts (ton Cseq potential lost)","2008",4.59477449789828,"Consumption impacts"
"1816","Bulgaria","cseq_con","ES impacts (ton Cseq potential lost)","2008",-12.6576302393176,"Consumption impacts"
"1817","Cyprus","cseq_con","ES impacts (ton Cseq potential lost)","2008",-45.9398091620336,"Consumption impacts"
"1818","Czech Republic","cseq_con","ES impacts (ton Cseq potential lost)","2008",0.988140757431359,"Consumption impacts"
"1819","Germany","cseq_con","ES impacts (ton Cseq potential lost)","2008",-7.73200061893866,"Consumption impacts"
"1820","Denmark","cseq_con","ES impacts (ton Cseq potential lost)","2008",1.34970428823073,"Consumption impacts"
"1821","Estonia","cseq_con","ES impacts (ton Cseq potential lost)","2008",-25.7912455008798,"Consumption impacts"
"1822","Spain","cseq_con","ES impacts (ton Cseq potential lost)","2008",12.3777099447318,"Consumption impacts"
"1823","Finland","cseq_con","ES impacts (ton Cseq potential lost)","2008",25.875827010065,"Consumption impacts"
"1824","France","cseq_con","ES impacts (ton Cseq potential lost)","2008",-3.79935473381595,"Consumption impacts"
"1825","Greece","cseq_con","ES impacts (ton Cseq potential lost)","2008",8.76913433423287,"Consumption impacts"
"1826","Croatia","cseq_con","ES impacts (ton Cseq potential lost)","2008",29.891073260182,"Consumption impacts"
"1827","Hungary","cseq_con","ES impacts (ton Cseq potential lost)","2008",-8.34676408643408,"Consumption impacts"
"1828","Ireland","cseq_con","ES impacts (ton Cseq potential lost)","2008",33.6124222251909,"Consumption impacts"
"1829","Italy","cseq_con","ES impacts (ton Cseq potential lost)","2008",-5.89649019443789,"Consumption impacts"
"1830","Lithuania","cseq_con","ES impacts (ton Cseq potential lost)","2008",-29.6930703569218,"Consumption impacts"
"1831","Luxembourg","cseq_con","ES impacts (ton Cseq potential lost)","2008",-0.632410193191916,"Consumption impacts"
"1832","Latvia","cseq_con","ES impacts (ton Cseq potential lost)","2008",0.732626312249549,"Consumption impacts"
"1833","Malta","cseq_con","ES impacts (ton Cseq potential lost)","2008",-31.0360392093876,"Consumption impacts"
"1834","Netherlands","cseq_con","ES impacts (ton Cseq potential lost)","2008",-21.7294665624192,"Consumption impacts"
"1835","Poland","cseq_con","ES impacts (ton Cseq potential lost)","2008",-4.71581785872298,"Consumption impacts"
"1836","Portugal","cseq_con","ES impacts (ton Cseq potential lost)","2008",-16.2125309571039,"Consumption impacts"
"1837","Romania","cseq_con","ES impacts (ton Cseq potential lost)","2008",6.53688159836029,"Consumption impacts"
"1838","Sweden","cseq_con","ES impacts (ton Cseq potential lost)","2008",6.94823405316744,"Consumption impacts"
"1839","Slovenia","cseq_con","ES impacts (ton Cseq potential lost)","2008",8.69652070010706,"Consumption impacts"
"1840","Slovak Republic","cseq_con","ES impacts (ton Cseq potential lost)","2008",5.66507205122128,"Consumption impacts"
"1841","United Kingdom","cseq_con","ES impacts (ton Cseq potential lost)","2008",-9.62974719225274,"Consumption impacts"
"1842","United States","cseq_con","ES impacts (ton Cseq potential lost)","2008",-18.974358974359,"Consumption impacts"
"1843","Japan","cseq_con","ES impacts (ton Cseq potential lost)","2008",-20.8944271477188,"Consumption impacts"
"1844","China","cseq_con","ES impacts (ton Cseq potential lost)","2008",8.37837837837838,"Consumption impacts"
"1845","Canada","cseq_con","ES impacts (ton Cseq potential lost)","2008",18.5598991614775,"Consumption impacts"
"1846","Korea, Rep.","cseq_con","ES impacts (ton Cseq potential lost)","2008",20.3305879699468,"Consumption impacts"
"1847","Brazil","cseq_con","ES impacts (ton Cseq potential lost)","2008",-3.05810397553517,"Consumption impacts"
"1848","India","cseq_con","ES impacts (ton Cseq potential lost)","2008",13.8888888888889,"Consumption impacts"
"1849","Mexico","cseq_con","ES impacts (ton Cseq potential lost)","2008",-4.8237904129544,"Consumption impacts"
"1850","Russian Federation","cseq_con","ES impacts (ton Cseq potential lost)","2008",5.40540540540541,"Consumption impacts"
"1851","Australia","cseq_con","ES impacts (ton Cseq potential lost)","2008",9.92243376209702,"Consumption impacts"
"1852","Switzerland","cseq_con","ES impacts (ton Cseq potential lost)","2008",-24.7043540861346,"Consumption impacts"
"1853","Turkey","cseq_con","ES impacts (ton Cseq potential lost)","2008",19.4703688801711,"Consumption impacts"
"1854","Taiwan","cseq_con","ES impacts (ton Cseq potential lost)","2008",-29.3023589431441,"Consumption impacts"
"1855","Norway","cseq_con","ES impacts (ton Cseq potential lost)","2008",1.1224829099748,"Consumption impacts"
"1856","Indonesia","cseq_con","ES impacts (ton Cseq potential lost)","2008",32.3441983095097,"Consumption impacts"
"1857","South Africa","cseq_con","ES impacts (ton Cseq potential lost)","2008",4.64475471088215,"Consumption impacts"
"1858","RoW Asia and Pacific","cseq_con","ES impacts (ton Cseq potential lost)","2008",12.8865979381443,"Consumption impacts"
"1859","RoW America","cseq_con","ES impacts (ton Cseq potential lost)","2008",4.6242774566474,"Consumption impacts"
"1860","RoW Europe","cseq_con","ES impacts (ton Cseq potential lost)","2008",4.41112620023996,"Consumption impacts"
"1861","RoW Africa","cseq_con","ES impacts (ton Cseq potential lost)","2008",14.1129032258065,"Consumption impacts"
"1862","RoW Middle East","cseq_con","ES impacts (ton Cseq potential lost)","2008",63.3984313144058,"Consumption impacts"
"1863","Austria","bio_con","Biodiversity impacts (bird sp lost)","2009",-10.1056907203211,"Consumption impacts"
"1864","Belgium","bio_con","Biodiversity impacts (bird sp lost)","2009",-7.65485645743573,"Consumption impacts"
"1865","Bulgaria","bio_con","Biodiversity impacts (bird sp lost)","2009",52.9680608368022,"Consumption impacts"
"1866","Cyprus","bio_con","Biodiversity impacts (bird sp lost)","2009",-10.2071553232668,"Consumption impacts"
"1867","Czech Republic","bio_con","Biodiversity impacts (bird sp lost)","2009",37.4451765345187,"Consumption impacts"
"1868","Germany","bio_con","Biodiversity impacts (bird sp lost)","2009",-20.8049023139262,"Consumption impacts"
"1869","Denmark","bio_con","Biodiversity impacts (bird sp lost)","2009",-9.42756083790715,"Consumption impacts"
"1870","Estonia","bio_con","Biodiversity impacts (bird sp lost)","2009",96.4993997667502,"Consumption impacts"
"1871","Spain","bio_con","Biodiversity impacts (bird sp lost)","2009",-15.6279992315001,"Consumption impacts"
"1872","Finland","bio_con","Biodiversity impacts (bird sp lost)","2009",7.10027245003026,"Consumption impacts"
"1873","France","bio_con","Biodiversity impacts (bird sp lost)","2009",-18.2774238193515,"Consumption impacts"
"1874","Greece","bio_con","Biodiversity impacts (bird sp lost)","2009",-16.8720842729918,"Consumption impacts"
"1875","Croatia","bio_con","Biodiversity impacts (bird sp lost)","2009",29.2285054488689,"Consumption impacts"
"1876","Hungary","bio_con","Biodiversity impacts (bird sp lost)","2009",-15.7050672047595,"Consumption impacts"
"1877","Ireland","bio_con","Biodiversity impacts (bird sp lost)","2009",-0.327800003399411,"Consumption impacts"
"1878","Italy","bio_con","Biodiversity impacts (bird sp lost)","2009",-3.97178952462849,"Consumption impacts"
"1879","Lithuania","bio_con","Biodiversity impacts (bird sp lost)","2009",67.4879078389395,"Consumption impacts"
"1880","Luxembourg","bio_con","Biodiversity impacts (bird sp lost)","2009",-5.52148269004793,"Consumption impacts"
"1881","Latvia","bio_con","Biodiversity impacts (bird sp lost)","2009",44.0799994625783,"Consumption impacts"
"1882","Malta","bio_con","Biodiversity impacts (bird sp lost)","2009",4.87821759714053,"Consumption impacts"
"1883","Netherlands","bio_con","Biodiversity impacts (bird sp lost)","2009",-10.4191525691107,"Consumption impacts"
"1884","Poland","bio_con","Biodiversity impacts (bird sp lost)","2009",-4.4180760854951,"Consumption impacts"
"1885","Portugal","bio_con","Biodiversity impacts (bird sp lost)","2009",-31.9971553035889,"Consumption impacts"
"1886","Romania","bio_con","Biodiversity impacts (bird sp lost)","2009",34.4951977621912,"Consumption impacts"
"1887","Sweden","bio_con","Biodiversity impacts (bird sp lost)","2009",-16.8578489202086,"Consumption impacts"
"1888","Slovenia","bio_con","Biodiversity impacts (bird sp lost)","2009",17.3194040423216,"Consumption impacts"
"1889","Slovak Republic","bio_con","Biodiversity impacts (bird sp lost)","2009",80.2197146027416,"Consumption impacts"
"1890","United Kingdom","bio_con","Biodiversity impacts (bird sp lost)","2009",-30.3586159920805,"Consumption impacts"
"1891","United States","bio_con","Biodiversity impacts (bird sp lost)","2009",-21.4874889881725,"Consumption impacts"
"1892","Japan","bio_con","Biodiversity impacts (bird sp lost)","2009",-39.7329055092059,"Consumption impacts"
"1893","China","bio_con","Biodiversity impacts (bird sp lost)","2009",67.5514265390746,"Consumption impacts"
"1894","Canada","bio_con","Biodiversity impacts (bird sp lost)","2009",-10.3657413566865,"Consumption impacts"
"1895","Korea, Rep.","bio_con","Biodiversity impacts (bird sp lost)","2009",-4.90258182069086,"Consumption impacts"
"1896","Brazil","bio_con","Biodiversity impacts (bird sp lost)","2009",-9.45064392805111,"Consumption impacts"
"1897","India","bio_con","Biodiversity impacts (bird sp lost)","2009",6.55573627650118,"Consumption impacts"
"1898","Mexico","bio_con","Biodiversity impacts (bird sp lost)","2009",-11.2524794058933,"Consumption impacts"
"1899","Russian Federation","bio_con","Biodiversity impacts (bird sp lost)","2009",177.569519507205,"Consumption impacts"
"1900","Australia","bio_con","Biodiversity impacts (bird sp lost)","2009",4.62735620586454,"Consumption impacts"
"1901","Switzerland","bio_con","Biodiversity impacts (bird sp lost)","2009",-16.4108746726269,"Consumption impacts"
"1902","Turkey","bio_con","Biodiversity impacts (bird sp lost)","2009",25.7696568560366,"Consumption impacts"
"1903","Taiwan","bio_con","Biodiversity impacts (bird sp lost)","2009",-42.3665970221122,"Consumption impacts"
"1904","Norway","bio_con","Biodiversity impacts (bird sp lost)","2009",-6.36593102319736,"Consumption impacts"
"1905","Indonesia","bio_con","Biodiversity impacts (bird sp lost)","2009",26.3029672920583,"Consumption impacts"
"1906","South Africa","bio_con","Biodiversity impacts (bird sp lost)","2009",-11.0394352156438,"Consumption impacts"
"1907","RoW Asia and Pacific","bio_con","Biodiversity impacts (bird sp lost)","2009",16.4559209240749,"Consumption impacts"
"1908","RoW America","bio_con","Biodiversity impacts (bird sp lost)","2009",2.17726489182737,"Consumption impacts"
"1909","RoW Europe","bio_con","Biodiversity impacts (bird sp lost)","2009",27.2033321767345,"Consumption impacts"
"1910","RoW Africa","bio_con","Biodiversity impacts (bird sp lost)","2009",12.1846486095675,"Consumption impacts"
"1911","RoW Middle East","bio_con","Biodiversity impacts (bird sp lost)","2009",61.8124974040394,"Consumption impacts"
"1912","Austria","cseq_con","ES impacts (ton Cseq potential lost)","2009",-5.15610164378522,"Consumption impacts"
"1913","Belgium","cseq_con","ES impacts (ton Cseq potential lost)","2009",5.65329835200888,"Consumption impacts"
"1914","Bulgaria","cseq_con","ES impacts (ton Cseq potential lost)","2009",-21.7207108944069,"Consumption impacts"
"1915","Cyprus","cseq_con","ES impacts (ton Cseq potential lost)","2009",-44.3053958811956,"Consumption impacts"
"1916","Czech Republic","cseq_con","ES impacts (ton Cseq potential lost)","2009",-4.56141391015009,"Consumption impacts"
"1917","Germany","cseq_con","ES impacts (ton Cseq potential lost)","2009",-15.231250693449,"Consumption impacts"
"1918","Denmark","cseq_con","ES impacts (ton Cseq potential lost)","2009",-4.18679079417552,"Consumption impacts"
"1919","Estonia","cseq_con","ES impacts (ton Cseq potential lost)","2009",-27.2507403920776,"Consumption impacts"
"1920","Spain","cseq_con","ES impacts (ton Cseq potential lost)","2009",-6.58869924533285,"Consumption impacts"
"1921","Finland","cseq_con","ES impacts (ton Cseq potential lost)","2009",0.25899663238595,"Consumption impacts"
"1922","France","cseq_con","ES impacts (ton Cseq potential lost)","2009",-8.08740911973164,"Consumption impacts"
"1923","Greece","cseq_con","ES impacts (ton Cseq potential lost)","2009",-13.4692969561859,"Consumption impacts"
"1924","Croatia","cseq_con","ES impacts (ton Cseq potential lost)","2009",25.1766005576455,"Consumption impacts"
"1925","Hungary","cseq_con","ES impacts (ton Cseq potential lost)","2009",-21.5899167711177,"Consumption impacts"
"1926","Ireland","cseq_con","ES impacts (ton Cseq potential lost)","2009",24.512656053753,"Consumption impacts"
"1927","Italy","cseq_con","ES impacts (ton Cseq potential lost)","2009",-14.4462884930901,"Consumption impacts"
"1928","Lithuania","cseq_con","ES impacts (ton Cseq potential lost)","2009",-29.4312472752382,"Consumption impacts"
"1929","Luxembourg","cseq_con","ES impacts (ton Cseq potential lost)","2009",-1.26887429787865,"Consumption impacts"
"1930","Latvia","cseq_con","ES impacts (ton Cseq potential lost)","2009",-13.6951911905666,"Consumption impacts"
"1931","Malta","cseq_con","ES impacts (ton Cseq potential lost)","2009",-13.2034737942343,"Consumption impacts"
"1932","Netherlands","cseq_con","ES impacts (ton Cseq potential lost)","2009",-21.4154118357686,"Consumption impacts"
"1933","Poland","cseq_con","ES impacts (ton Cseq potential lost)","2009",-13.8814577826869,"Consumption impacts"
"1934","Portugal","cseq_con","ES impacts (ton Cseq potential lost)","2009",-25.1262078225168,"Consumption impacts"
"1935","Romania","cseq_con","ES impacts (ton Cseq potential lost)","2009",-2.77468642738417,"Consumption impacts"
"1936","Sweden","cseq_con","ES impacts (ton Cseq potential lost)","2009",-16.4849509191046,"Consumption impacts"
"1937","Slovenia","cseq_con","ES impacts (ton Cseq potential lost)","2009",1.24462284493836,"Consumption impacts"
"1938","Slovak Republic","cseq_con","ES impacts (ton Cseq potential lost)","2009",-10.5246057218538,"Consumption impacts"
"1939","United Kingdom","cseq_con","ES impacts (ton Cseq potential lost)","2009",-16.6752187647551,"Consumption impacts"
"1940","United States","cseq_con","ES impacts (ton Cseq potential lost)","2009",-25.3846153846154,"Consumption impacts"
"1941","Japan","cseq_con","ES impacts (ton Cseq potential lost)","2009",-36.4770542980898,"Consumption impacts"
"1942","China","cseq_con","ES impacts (ton Cseq potential lost)","2009",19.7297297297297,"Consumption impacts"
"1943","Canada","cseq_con","ES impacts (ton Cseq potential lost)","2009",6.02331284434493,"Consumption impacts"
"1944","Korea, Rep.","cseq_con","ES impacts (ton Cseq potential lost)","2009",-1.29200599119896,"Consumption impacts"
"1945","Brazil","cseq_con","ES impacts (ton Cseq potential lost)","2009",-3.6697247706422,"Consumption impacts"
"1946","India","cseq_con","ES impacts (ton Cseq potential lost)","2009",16.6666666666667,"Consumption impacts"
"1947","Mexico","cseq_con","ES impacts (ton Cseq potential lost)","2009",-13.3200305081375,"Consumption impacts"
"1948","Russian Federation","cseq_con","ES impacts (ton Cseq potential lost)","2009",-0.675675675675676,"Consumption impacts"
"1949","Australia","cseq_con","ES impacts (ton Cseq potential lost)","2009",3.89992938838606,"Consumption impacts"
"1950","Switzerland","cseq_con","ES impacts (ton Cseq potential lost)","2009",-21.923376910068,"Consumption impacts"
"1951","Turkey","cseq_con","ES impacts (ton Cseq potential lost)","2009",8.40600006766716,"Consumption impacts"
"1952","Taiwan","cseq_con","ES impacts (ton Cseq potential lost)","2009",-37.571801142044,"Consumption impacts"
"1953","Norway","cseq_con","ES impacts (ton Cseq potential lost)","2009",-5.65216381289892,"Consumption impacts"
"1954","Indonesia","cseq_con","ES impacts (ton Cseq potential lost)","2009",36.4799545066818,"Consumption impacts"
"1955","South Africa","cseq_con","ES impacts (ton Cseq potential lost)","2009",6.1360418537759,"Consumption impacts"
"1956","RoW Asia and Pacific","cseq_con","ES impacts (ton Cseq potential lost)","2009",21.6494845360825,"Consumption impacts"
"1957","RoW America","cseq_con","ES impacts (ton Cseq potential lost)","2009",9.82658959537572,"Consumption impacts"
"1958","RoW Europe","cseq_con","ES impacts (ton Cseq potential lost)","2009",-18.1734158556722,"Consumption impacts"
"1959","RoW Africa","cseq_con","ES impacts (ton Cseq potential lost)","2009",23.7903225806452,"Consumption impacts"
"1960","RoW Middle East","cseq_con","ES impacts (ton Cseq potential lost)","2009",74.4539435103613,"Consumption impacts"
"1961","Austria","bio_con","Biodiversity impacts (bird sp lost)","2010",-4.16562796956024,"Consumption impacts"
"1962","Belgium","bio_con","Biodiversity impacts (bird sp lost)","2010",-12.7368873594099,"Consumption impacts"
"1963","Bulgaria","bio_con","Biodiversity impacts (bird sp lost)","2010",23.5312798766962,"Consumption impacts"
"1964","Cyprus","bio_con","Biodiversity impacts (bird sp lost)","2010",-3.87749214236716,"Consumption impacts"
"1965","Czech Republic","bio_con","Biodiversity impacts (bird sp lost)","2010",51.633416436194,"Consumption impacts"
"1966","Germany","bio_con","Biodiversity impacts (bird sp lost)","2010",-16.7701831400046,"Consumption impacts"
